ID	Label	PrefLabel	Entity Type	TYPE	Property Assertions	Synonyms	Cluster_ID	Clustering_Reference	Function	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Exemplar_of	Composed_primarily_of	Comment	Aliases	Rank
ID	LABEL	A skos:prefLabel	TI %	TYPE	I 'subcluster of' SPLIT=|	A oboInOwl:hasExactSynonym SPLIT=|	A 'cluster id'	>AI oboInOwl:hasDbXref	TI capable_of some %	A n2o:cell_set_preferred_alias	A n2o:original_label	A n2o:cell_set_label	A n2o:cell_set_aligned_alias	A n2o:cell_set_additional_aliases SPLIT=|	A n2o:cell_set_alias_assignee SPLIT=|	A n2o:cell_set_alias_citation SPLIT=|	A n2o:node_metadata	TI 'exemplar data of' some %	TI 'composed primarily of' some %	A rdfs:comment	A oboInOwl:hasRelatedSynonym SPLIT=|	A 'cell_type_rank' SPLIT=|
PCL_INDV:CS202210140_72	HumanBrain 0072 - CS202210140_72	Epen_71	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_471		CS202210140_72	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Epen_71		HumanBrain 0072			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051072				
PCL_INDV:CS202210140_73	HumanBrain 0073 - CS202210140_73	Epen_72	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_471		CS202210140_73	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Epen_72		HumanBrain 0073			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051073				
PCL_INDV:CS202210140_74	HumanBrain 0074 - CS202210140_74	Epen_73	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_471		CS202210140_74	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Epen_73		HumanBrain 0074			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051074				
PCL_INDV:CS202210140_75	HumanBrain 0075 - CS202210140_75	Epen_74	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_471		CS202210140_75	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Epen_74		HumanBrain 0075			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051075				
PCL_INDV:CS202210140_76	HumanBrain 0076 - CS202210140_76	COP_75	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_468		CS202210140_76	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		COP_75		HumanBrain 0076			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051076				
PCL_INDV:CS202210140_77	HumanBrain 0077 - CS202210140_77	Chrp_76	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_472		CS202210140_77	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Chrp_76		HumanBrain 0077			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051077				
PCL_INDV:CS202210140_78	HumanBrain 0078 - CS202210140_78	Chrp_77	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_472		CS202210140_78	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Chrp_77		HumanBrain 0078			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051078				
PCL_INDV:CS202210140_79	HumanBrain 0079 - CS202210140_79	Chrp_78	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_472		CS202210140_79	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Chrp_78		HumanBrain 0079			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051079				
PCL_INDV:CS202210140_80	HumanBrain 0080 - CS202210140_80	Chrp_79	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_472		CS202210140_80	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Chrp_79		HumanBrain 0080			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051080				
PCL_INDV:CS202210140_81	HumanBrain 0081 - CS202210140_81	Chrp_80	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_472		CS202210140_81	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Chrp_80		HumanBrain 0081			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051081				
PCL_INDV:CS202210140_82	HumanBrain 0082 - CS202210140_82	Chrp_81	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_472		CS202210140_82	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Chrp_81		HumanBrain 0082			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051082				
PCL_INDV:CS202210140_83	HumanBrain 0083 - CS202210140_83	Chrp_82	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_472		CS202210140_83	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Chrp_82		HumanBrain 0083			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051083				
PCL_INDV:CS202210140_84	HumanBrain 0084 - CS202210140_84	DLNP_83	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_84	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_83		HumanBrain 0084			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051084				
PCL_INDV:CS202210140_85	HumanBrain 0085 - CS202210140_85	DLCT6b_84	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_85	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_84		HumanBrain 0085			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051085				
PCL_INDV:CS202210140_86	HumanBrain 0086 - CS202210140_86	DLNP_85	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_86	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_85		HumanBrain 0086			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051086				
PCL_INDV:CS202210140_87	HumanBrain 0087 - CS202210140_87	DLNP_86	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_87	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_86		HumanBrain 0087			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051087				
PCL_INDV:CS202210140_88	HumanBrain 0088 - CS202210140_88	DLNP_87	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_88	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_87		HumanBrain 0088			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051088				
PCL_INDV:CS202210140_89	HumanBrain 0089 - CS202210140_89	DLNP_88	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_89	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_88		HumanBrain 0089			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051089				
PCL_INDV:CS202210140_90	HumanBrain 0090 - CS202210140_90	DLNP_89	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_90	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_89		HumanBrain 0090			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051090				
PCL_INDV:CS202210140_91	HumanBrain 0091 - CS202210140_91	DLNP_90	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_91	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_90		HumanBrain 0091			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051091				
PCL_INDV:CS202210140_92	HumanBrain 0092 - CS202210140_92	DLNP_91	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_92	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_91		HumanBrain 0092			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051092				
PCL_INDV:CS202210140_93	HumanBrain 0093 - CS202210140_93	DLNP_92	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_93	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_92		HumanBrain 0093			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051093				
PCL_INDV:CS202210140_94	HumanBrain 0094 - CS202210140_94	DLNP_93	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_94	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_93		HumanBrain 0094			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051094				
PCL_INDV:CS202210140_95	HumanBrain 0095 - CS202210140_95	DLNP_94	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_95	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_94		HumanBrain 0095			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051095				
PCL_INDV:CS202210140_96	HumanBrain 0096 - CS202210140_96	DLNP_95	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_96	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_95		HumanBrain 0096			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051096				
PCL_INDV:CS202210140_97	HumanBrain 0097 - CS202210140_97	DLNP_96	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_473		CS202210140_97	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLNP_96		HumanBrain 0097			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051097				
PCL_INDV:CS202210140_98	HumanBrain 0098 - CS202210140_98	DLCT6b_97	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_98	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_97		HumanBrain 0098			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051098				
PCL_INDV:CS202210140_99	HumanBrain 0099 - CS202210140_99	DLCT6b_98	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_99	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_98		HumanBrain 0099			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051099				
PCL_INDV:CS202210140_100	HumanBrain 0100 - CS202210140_100	DLCT6b_99	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_100	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_99		HumanBrain 0100			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051100				
PCL_INDV:CS202210140_101	HumanBrain 0101 - CS202210140_101	DLCT6b_100	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_101	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_100		HumanBrain 0101			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051101				
PCL_INDV:CS202210140_102	HumanBrain 0102 - CS202210140_102	DLCT6b_101	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_102	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_101		HumanBrain 0102			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051102				
PCL_INDV:CS202210140_103	HumanBrain 0103 - CS202210140_103	DLCT6b_102	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_103	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_102		HumanBrain 0103			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051103				
PCL_INDV:CS202210140_104	HumanBrain 0104 - CS202210140_104	DLCT6b_103	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_104	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_103		HumanBrain 0104			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051104				
PCL_INDV:CS202210140_105	HumanBrain 0105 - CS202210140_105	DLCT6b_104	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_105	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_104		HumanBrain 0105			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051105				
PCL_INDV:CS202210140_106	HumanBrain 0106 - CS202210140_106	DLCT6b_105	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_106	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_105		HumanBrain 0106			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051106				
PCL_INDV:CS202210140_107	HumanBrain 0107 - CS202210140_107	DLCT6b_106	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_107	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_106		HumanBrain 0107			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051107				
PCL_INDV:CS202210140_108	HumanBrain 0108 - CS202210140_108	DLCT6b_107	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_108	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_107		HumanBrain 0108			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051108				
PCL_INDV:CS202210140_109	HumanBrain 0109 - CS202210140_109	DLCT6b_108	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_109	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_108		HumanBrain 0109			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051109				
PCL_INDV:CS202210140_110	HumanBrain 0110 - CS202210140_110	DLCT6b_109	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_110	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_109		HumanBrain 0110			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051110				
PCL_INDV:CS202210140_111	HumanBrain 0111 - CS202210140_111	DLCT6b_110	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_111	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_110		HumanBrain 0111			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051111				
PCL_INDV:CS202210140_112	HumanBrain 0112 - CS202210140_112	DLCT6b_111	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_112	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_111		HumanBrain 0112			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051112				
PCL_INDV:CS202210140_113	HumanBrain 0113 - CS202210140_113	DLCT6b_112	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_474		CS202210140_113	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLCT6b_112		HumanBrain 0113			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051113				
PCL_INDV:CS202210140_114	HumanBrain 0114 - CS202210140_114	L5ET_113	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_114	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		L5ET_113		HumanBrain 0114			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051114				
PCL_INDV:CS202210140_115	HumanBrain 0115 - CS202210140_115	L5ET_114	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_115	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		L5ET_114		HumanBrain 0115			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051115				
PCL_INDV:CS202210140_116	HumanBrain 0116 - CS202210140_116	L5ET_115	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_116	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		L5ET_115		HumanBrain 0116			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051116				
PCL_INDV:CS202210140_117	HumanBrain 0117 - CS202210140_117	Misc_116	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_117	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Misc_116		HumanBrain 0117			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051117				
PCL_INDV:CS202210140_118	HumanBrain 0118 - CS202210140_118	L5ET_117	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_118	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		L5ET_117		HumanBrain 0118			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051118				
PCL_INDV:CS202210140_119	HumanBrain 0119 - CS202210140_119	L5ET_118	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_119	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		L5ET_118		HumanBrain 0119			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051119				
PCL_INDV:CS202210140_120	HumanBrain 0120 - CS202210140_120	CA13_119	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_475		CS202210140_120	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		CA13_119		HumanBrain 0120			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051120				
PCL_INDV:CS202210140_121	HumanBrain 0121 - CS202210140_121	ULIT_120	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_121	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_120		HumanBrain 0121			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051121				
PCL_INDV:CS202210140_122	HumanBrain 0122 - CS202210140_122	ULIT_121	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_122	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_121		HumanBrain 0122			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051122				
PCL_INDV:CS202210140_123	HumanBrain 0123 - CS202210140_123	ULIT_122	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_123	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_122		HumanBrain 0123			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051123				
PCL_INDV:CS202210140_124	HumanBrain 0124 - CS202210140_124	ULIT_123	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_124	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_123		HumanBrain 0124			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051124				
PCL_INDV:CS202210140_125	HumanBrain 0125 - CS202210140_125	ULIT_124	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_125	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_124		HumanBrain 0125			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051125				
PCL_INDV:CS202210140_126	HumanBrain 0126 - CS202210140_126	ULIT_125	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_126	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_125		HumanBrain 0126			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051126				
PCL_INDV:CS202210140_127	HumanBrain 0127 - CS202210140_127	ULIT_126	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_127	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_126		HumanBrain 0127			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051127				
PCL_INDV:CS202210140_128	HumanBrain 0128 - CS202210140_128	ULIT_127	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_128	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_127		HumanBrain 0128			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051128				
PCL_INDV:CS202210140_129	HumanBrain 0129 - CS202210140_129	ULIT_128	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_129	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_128		HumanBrain 0129			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051129				
PCL_INDV:CS202210140_130	HumanBrain 0130 - CS202210140_130	ULIT_129	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_130	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_129		HumanBrain 0130			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051130				
PCL_INDV:CS202210140_131	HumanBrain 0131 - CS202210140_131	ULIT_130	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_131	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_130		HumanBrain 0131			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051131				
PCL_INDV:CS202210140_132	HumanBrain 0132 - CS202210140_132	ULIT_131	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_132	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_131		HumanBrain 0132			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051132				
PCL_INDV:CS202210140_133	HumanBrain 0133 - CS202210140_133	Misc_132	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_463		CS202210140_133	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		Misc_132		HumanBrain 0133			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051133				
PCL_INDV:CS202210140_134	HumanBrain 0134 - CS202210140_134	ULIT_133	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_134	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_133		HumanBrain 0134			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051134				
PCL_INDV:CS202210140_135	HumanBrain 0135 - CS202210140_135	ULIT_134	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_135	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_134		HumanBrain 0135			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051135				
PCL_INDV:CS202210140_136	HumanBrain 0136 - CS202210140_136	ULIT_135	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_136	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_135		HumanBrain 0136			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051136				
PCL_INDV:CS202210140_137	HumanBrain 0137 - CS202210140_137	DLIT_136	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_137	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_136		HumanBrain 0137			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051137				
PCL_INDV:CS202210140_138	HumanBrain 0138 - CS202210140_138	DLIT_137	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_138	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_137		HumanBrain 0138			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051138				
PCL_INDV:CS202210140_139	HumanBrain 0139 - CS202210140_139	ULIT_138	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_476		CS202210140_139	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		ULIT_138		HumanBrain 0139			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051139				
PCL_INDV:CS202210140_140	HumanBrain 0140 - CS202210140_140	DLIT_139	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_140	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_139		HumanBrain 0140			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051140				
PCL_INDV:CS202210140_141	HumanBrain 0141 - CS202210140_141	DLIT_140	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202210140_477		CS202210140_141	https://purl.brain-bican.org/taxonomy/CCN202210140/cell_to_cell_set_assignments.csv		DLIT_140		HumanBrain 0141			Kimberly Siletti	10.1126/science.add7046		http://purl.obolibrary.org/obo/PCL_0051141				
